analysis_block_id,analysis_block_index,cell_id,claim_scope,endpoint_id,exact_request_payload_hash_match,low_load_quality_score,low_load_success,near_load_quality_score,near_load_success,paired_quality_delta_near_minus_low,predeclared_quality_acceptance_pass,quality_acceptance_reasons,quality_pair_id,sampling_unit,schema_version,shape,source_id,source_kind,status
do-soak-block-7439d858ab35f15d328f,0,do-soak-cell-9d1caa8b47ef11484d4c,one deterministic low-load/near-load request pair,qwen3.8-max,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-f2dd93a42b23f27a1782,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,input32k_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-d08b017579bb11b59042,1,do-soak-cell-9d1caa8b47ef11484d4c,one deterministic low-load/near-load request pair,qwen3.8-max,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-da59b40a4290c9e5b6f5,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,input32k_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-0de950d9c8b827d5e342,2,do-soak-cell-9d1caa8b47ef11484d4c,one deterministic low-load/near-load request pair,qwen3.8-max,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-ec00aba100a8c856f8e9,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,input32k_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-bde26bc70439e51d28b0,3,do-soak-cell-9d1caa8b47ef11484d4c,one deterministic low-load/near-load request pair,qwen3.8-max,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-93534aefa5a94e63bce8,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,input32k_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-caf1193ffcd4c87dd5f8,0,do-soak-cell-295dbe0f940a0847fea5,one deterministic low-load/near-load request pair,openai-gpt-oss-120b,True,1.0,True,1.0,True,0.0,True,[],do-soak-pair-b2b2d6d99e4b86762621,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,mixed,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-a5c9c6c08642a3038c6b,1,do-soak-cell-295dbe0f940a0847fea5,one deterministic low-load/near-load request pair,openai-gpt-oss-120b,True,0.0,True,1.0,True,1.0,False,"[""paired_low_load_quality_failure""]",do-soak-pair-32181ff360552198555f,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,mixed,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-ae1dfb37e711994a625d,2,do-soak-cell-295dbe0f940a0847fea5,one deterministic low-load/near-load request pair,openai-gpt-oss-120b,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-ee7105cb698aec5bdc39,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,mixed,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-cec7fc27b16593b308e3,3,do-soak-cell-295dbe0f940a0847fea5,one deterministic low-load/near-load request pair,openai-gpt-oss-120b,True,1.0,True,1.0,True,0.0,True,[],do-soak-pair-477d365ecb0558c736fb,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,mixed,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-cec7fc27b16593b308e3,3,do-soak-cell-295dbe0f940a0847fea5,one deterministic low-load/near-load request pair,openai-gpt-oss-120b,True,1.0,True,1.0,True,0.0,True,[],do-soak-pair-9a3d49ffebdf0ac6ccec,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,mixed,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-3eef2ba113253658a5b3,0,do-soak-cell-ad218ae5c7876959f29c,one deterministic low-load/near-load request pair,kimi-k3,True,1.0,True,1.0,True,0.0,True,[],do-soak-pair-a54f6d8bc1514375eb2d,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,mixed,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-c6b1ebb82858492995bc,1,do-soak-cell-ad218ae5c7876959f29c,one deterministic low-load/near-load request pair,kimi-k3,True,1.0,True,1.0,True,0.0,True,[],do-soak-pair-b9de769b491a89bf68ca,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,mixed,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-fc27267b6d61ba9557e8,2,do-soak-cell-ad218ae5c7876959f29c,one deterministic low-load/near-load request pair,kimi-k3,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-2385101b140eb82f2ed7,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,mixed,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-e39964192200ece09d89,3,do-soak-cell-ad218ae5c7876959f29c,one deterministic low-load/near-load request pair,kimi-k3,True,1.0,True,1.0,True,0.0,True,[],do-soak-pair-0b3ad3e0a328804214db,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,mixed,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-e39964192200ece09d89,3,do-soak-cell-ad218ae5c7876959f29c,one deterministic low-load/near-load request pair,kimi-k3,True,1.0,True,1.0,True,0.0,True,[],do-soak-pair-df34e818df70aad6ade9,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,mixed,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-e4cb19b2401465888672,0,do-soak-cell-e6e4bf5b69a6cb9c4f88,one deterministic low-load/near-load request pair,kimi-k3,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-8c4178f82519047791fe,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_long,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-cc4890b404ef367239b8,1,do-soak-cell-e6e4bf5b69a6cb9c4f88,one deterministic low-load/near-load request pair,kimi-k3,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-ee86b84709c703420f3a,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_long,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-8de7f0e7ad4d06bd4462,2,do-soak-cell-e6e4bf5b69a6cb9c4f88,one deterministic low-load/near-load request pair,kimi-k3,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-8898cfe2b1c212824d7c,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_long,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-cdd3da8fa13a7362973b,3,do-soak-cell-e6e4bf5b69a6cb9c4f88,one deterministic low-load/near-load request pair,kimi-k3,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-fadec780a2354e2fd366,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_long,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-40ac59a290f8d6d4ff38,0,do-soak-cell-7cb81560ece73abaeee4,one deterministic low-load/near-load request pair,gemma-4-31B-it,True,1.0,True,1.0,True,0.0,True,[],do-soak-pair-240e3bcf9a69d0ad6f43,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-776e3401eda8acc32404,1,do-soak-cell-7cb81560ece73abaeee4,one deterministic low-load/near-load request pair,gemma-4-31B-it,True,1.0,True,1.0,True,0.0,True,[],do-soak-pair-8a48c86092db87a080fd,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-9a60d19284d4a1577d27,2,do-soak-cell-7cb81560ece73abaeee4,one deterministic low-load/near-load request pair,gemma-4-31B-it,True,1.0,True,1.0,True,0.0,True,[],do-soak-pair-0a29533fca8fcd8ca5de,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-4041bef7a5da04d8d566,3,do-soak-cell-7cb81560ece73abaeee4,one deterministic low-load/near-load request pair,gemma-4-31B-it,True,1.0,True,1.0,True,0.0,True,[],do-soak-pair-89d9ea511450adfb498b,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-b208ed5c68562b447093,0,do-soak-cell-ad5316c549fd6c4c5a21,one deterministic low-load/near-load request pair,nemotron-3-ultra-550b,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-36443ec451375831edb5,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,mixed,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-f68567cd7f80dce04275,1,do-soak-cell-ad5316c549fd6c4c5a21,one deterministic low-load/near-load request pair,nemotron-3-ultra-550b,True,1.0,True,1.0,True,0.0,True,[],do-soak-pair-8bf565d2d63345e59f82,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,mixed,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-725cc0c378e3fec5eaf8,2,do-soak-cell-ad5316c549fd6c4c5a21,one deterministic low-load/near-load request pair,nemotron-3-ultra-550b,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-72b60e68b78cdd568bc2,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,mixed,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-7d95e6a396fb6d37cd13,3,do-soak-cell-ad5316c549fd6c4c5a21,one deterministic low-load/near-load request pair,nemotron-3-ultra-550b,True,1.0,True,1.0,True,0.0,True,[],do-soak-pair-a3286742306fd8dc18df,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,mixed,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-7d95e6a396fb6d37cd13,3,do-soak-cell-ad5316c549fd6c4c5a21,one deterministic low-load/near-load request pair,nemotron-3-ultra-550b,True,1.0,True,1.0,True,0.0,True,[],do-soak-pair-1e809d32fd065dddd0f3,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,mixed,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-33363f0688ec8da2a4b8,0,do-soak-cell-3bebf2bcb7702e32cce3,one deterministic low-load/near-load request pair,qwen3.8-max,True,1.0,True,1.0,True,0.0,True,[],do-soak-pair-1ddc558304c50724e7f6,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-666f645ff79a9845ee74,1,do-soak-cell-3bebf2bcb7702e32cce3,one deterministic low-load/near-load request pair,qwen3.8-max,True,1.0,True,1.0,True,0.0,True,[],do-soak-pair-de4f322aacd053d2156f,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-9f40fa21b53abdf411e0,2,do-soak-cell-3bebf2bcb7702e32cce3,one deterministic low-load/near-load request pair,qwen3.8-max,True,1.0,True,1.0,True,0.0,True,[],do-soak-pair-e40f5be1cc3add6c8b8f,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-24c03f840e9c6d9739e1,3,do-soak-cell-3bebf2bcb7702e32cce3,one deterministic low-load/near-load request pair,qwen3.8-max,True,1.0,True,1.0,True,0.0,True,[],do-soak-pair-5183c38bdab5d4a6fedf,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete
